Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,types_de_sols
Matam,Mil,2007,28133,1761.0,304031.0,18.66,Sableux
Matam,Mil,2007,28133,1761.0,304031.0,18.66,Sableux
Matam,Mil,2007,28133,1761.0,304031.0,27.92,Sableux
Matam,Mil,2007,28133,1761.0,304031.0,20.93,Limoneux
Matam,Mil,2007,28133,1761.0,304031.0,27.32,Limoneux
Matam,Mil,2007,28133,1761.0,304031.0,19.05,Limoneux
Matam,Mil,2007,28133,1761.0,304031.0,25.95,Sableux
Matam,Mil,2007,28133,1761.0,304031.0,24.78,Sableux
Matam,Mil,2007,28133,1761.0,304031.0,25.44,Argileux
Matam,Manioc,2007,120680,1761.0,304031.0,22.19,Limoneux
Matam,Manioc,2007,120680,1761.0,304031.0,20.93,Sableux
Matam,Manioc,2007,120680,1761.0,304031.0,18.66,Sableux
Matam,Manioc,2007,120680,1761.0,304031.0,18.66,Sableux
Matam,Manioc,2007,120680,1761.0,304031.0,27.92,Sableux
Matam,Manioc,2007,120680,1761.0,304031.0,20.93,Argileux
Matam,Manioc,2007,120680,1761.0,304031.0,27.32,Sableux
Matam,Manioc,2007,120680,1761.0,304031.0,19.05,Argileux
Matam,Manioc,2007,120680,1761.0,304031.0,25.95,Argileux
Matam,Manioc,2007,120680,1761.0,304031.0,24.78,Limoneux
Matam,Manioc,2007,120680,1761.0,304031.0,25.44,Sableux
Matam,Arachide,2007,22199,1761.0,304031.0,22.19,Sableux
Matam,Arachide,2007,22199,1761.0,304031.0,20.93,Sableux
Matam,Arachide,2007,22199,1761.0,304031.0,18.66,Argileux
Matam,Arachide,2007,22199,1761.0,304031.0,18.66,Sableux
Matam,Arachide,2007,22199,1761.0,304031.0,27.92,Limoneux
Matam,Arachide,2007,22199,1761.0,304031.0,20.93,Argileux
Matam,Arachide,2007,22199,1761.0,304031.0,27.32,Argileux
Matam,Arachide,2007,22199,1761.0,304031.0,19.05,Argileux
Matam,Arachide,2007,22199,1761.0,304031.0,25.95,Limoneux
Matam,Arachide,2007,22199,1761.0,304031.0,24.78,Sableux
Matam,Arachide,2007,22199,1761.0,304031.0,25.44,Sableux
Matam,Bissap,2007,92593,1761.0,304031.0,22.19,Argileux
Matam,Bissap,2007,92593,1761.0,304031.0,20.93,Sableux
Matam,Bissap,2007,92593,1761.0,304031.0,18.66,Sableux
Matam,Bissap,2007,92593,1761.0,304031.0,18.66,Limoneux
Matam,Bissap,2007,92593,1761.0,304031.0,27.92,Limoneux
Matam,Bissap,2007,92593,1761.0,304031.0,20.93,Argileux
Matam,Bissap,2007,92593,1761.0,304031.0,27.32,Sableux
Matam,Bissap,2007,92593,1761.0,304031.0,19.05,Sableux
Matam,Bissap,2007,92593,1761.0,304031.0,25.95,Argileux
Matam,Bissap,2007,92593,1761.0,304031.0,24.78,Argileux
Matam,Bissap,2007,92593,1761.0,304031.0,25.44,Sableux
Matam,Fonio,2008,141371,1761.0,312637.0,21.86,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,20.22,Sableux
Matam,Fonio,2008,141371,1761.0,312637.0,17.88,Limoneux
Matam,Fonio,2008,141371,1761.0,312637.0,17.88,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,27.54,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,20.22,Limoneux
Matam,Fonio,2008,141371,1761.0,312637.0,26.94,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,18.8,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,25.96,Sableux
Matam,Fonio,2008,141371,1761.0,312637.0,24.26,Argileux
Matam,Fonio,2008,141371,1761.0,312637.0,25.54,Limoneux
Matam,Mais,2008,40800,1761.0,312637.0,21.86,Sableux
Matam,Mais,2008,40800,1761.0,312637.0,20.22,Limoneux
Matam,Mais,2008,40800,1761.0,312637.0,17.88,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,17.88,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,27.54,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,20.22,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,26.94,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,18.8,Argileux
Matam,Mais,2008,40800,1761.0,312637.0,25.96,Limoneux
Matam,Mais,2008,40800,1761.0,312637.0,24.26,Limoneux
Matam,Mais,2008,40800,1761.0,312637.0,25.54,Argileux
Matam,Pattate,2008,253729,1761.0,312637.0,21.86,Sableux
Matam,Pattate,2008,253729,1761.0,312637.0,20.22,Sableux
Matam,Pattate,2008,253729,1761.0,312637.0,17.88,Limoneux
Matam,Pattate,2008,253729,1761.0,312637.0,17.88,Argileux
Matam,Pattate,2008,253729,1761.0,312637.0,27.54,Argileux
Matam,Pattate,2008,253729,1761.0,312637.0,20.22,Argileux
Matam,Pattate,2008,253729,1761.0,312637.0,26.94,Sableux
Matam,Pattate,2008,253729,1761.0,312637.0,18.8,Limoneux
Matam,Pattate,2008,253729,1761.0,312637.0,25.96,Argileux
Matam,Pattate,2008,253729,1761.0,312637.0,24.26,Limoneux
Matam,Pattate,2008,253729,1761.0,312637.0,25.54,Limoneux
Matam,Rice,2008,42311,1761.0,312637.0,21.86,Argileux
Matam,Rice,2008,42311,1761.0,312637.0,20.22,Sableux
Matam,Rice,2008,42311,1761.0,312637.0,17.88,Sableux
Matam,Rice,2008,42311,1761.0,312637.0,17.88,Limoneux
Matam,Rice,2008,42311,1761.0,312637.0,27.54,Sableux
Matam,Rice,2008,42311,1761.0,312637.0,20.22,Sableux
Matam,Rice,2008,42311,1761.0,312637.0,26.94,Argileux
Matam,Rice,2008,42311,1761.0,312637.0,18.8,Argileux
Matam,Rice,2008,42311,1761.0,312637.0,25.96,Limoneux
Matam,Rice,2008,42311,1761.0,312637.0,24.26,Argileux
Matam,Rice,2008,42311,1761.0,312637.0,25.54,Sableux
Matam,Sorgho,2008,24105,1761.0,312637.0,21.86,Limoneux
Matam,Sorgho,2008,24105,1761.0,312637.0,20.22,Limoneux
Matam,Sorgho,2008,24105,1761.0,312637.0,17.88,Sableux
Matam,Sorgho,2008,24105,1761.0,312637.0,17.88,Limoneux
Matam,Sorgho,2008,24105,1761.0,312637.0,27.54,Argileux
Matam,Sorgho,2008,24105,1761.0,312637.0,20.22,Argileux
Matam,Sorgho,2008,24105,1761.0,312637.0,26.94,Sableux
Matam,Sorgho,2008,24105,1761.0,312637.0,18.8,Argileux
Matam,Sorgho,2008,24105,1761.0,312637.0,25.96,Argileux
Matam,Sorgho,2008,24105,1761.0,312637.0,24.26,Sableux
Matam,Sorgho,2008,24105,1761.0,312637.0,25.54,Sableux
Matam,Mil,2008,28162,1761.0,312637.0,21.86,Argileux
Matam,Mil,2008,28162,1761.0,312637.0,20.22,Limoneux
Matam,Mil,2008,28162,1761.0,312637.0,17.88,Limoneux
Matam,Mil,2008,28162,1761.0,312637.0,17.88,Argileux
Matam,Mil,2008,28162,1761.0,312637.0,27.54,Limoneux
Matam,Mil,2008,28162,1761.0,312637.0,20.22,Limoneux
Matam,Mil,2008,28162,1761.0,312637.0,26.94,Argileux
Matam,Mil,2008,28162,1761.0,312637.0,18.8,Argileux
Matam,Mil,2008,28162,1761.0,312637.0,25.96,Limoneux
Matam,Mil,2008,28162,1761.0,312637.0,24.26,Sableux
Matam,Mil,2008,28162,1761.0,312637.0,25.54,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,21.86,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,20.22,Sableux
Matam,Manioc,2008,120398,1761.0,312637.0,17.88,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,17.88,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,27.54,Argileux
Matam,Manioc,2008,120398,1761.0,312637.0,20.22,Argileux
Matam,Manioc,2008,120398,1761.0,312637.0,26.94,Sableux
Matam,Manioc,2008,120398,1761.0,312637.0,18.8,Sableux
Matam,Manioc,2008,120398,1761.0,312637.0,25.96,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,24.26,Limoneux
Matam,Manioc,2008,120398,1761.0,312637.0,25.54,Limoneux
Matam,Arachide,2008,25497,1761.0,312637.0,21.86,Limoneux
Matam,Arachide,2008,25497,1761.0,312637.0,20.22,Argileux
Matam,Arachide,2008,25497,1761.0,312637.0,17.88,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,17.88,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,27.54,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,20.22,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,26.94,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,18.8,Sableux
Matam,Arachide,2008,25497,1761.0,312637.0,25.96,Limoneux
Matam,Arachide,2008,25497,1761.0,312637.0,24.26,Argileux
Matam,Arachide,2008,25497,1761.0,312637.0,25.54,Limoneux
Matam,Bissap,2008,93753,1761.0,312637.0,21.86,Sableux
Matam,Bissap,2008,93753,1761.0,312637.0,20.22,Argileux
Matam,Bissap,2008,93753,1761.0,312637.0,17.88,Argileux
Matam,Bissap,2008,93753,1761.0,312637.0,17.88,Sableux
Matam,Bissap,2008,93753,1761.0,312637.0,27.54,Argileux
Matam,Bissap,2008,93753,1761.0,312637.0,20.22,Sableux
Matam,Bissap,2008,93753,1761.0,312637.0,26.94,Limoneux
Matam,Bissap,2008,93753,1761.0,312637.0,18.8,Sableux
Matam,Bissap,2008,93753,1761.0,312637.0,25.96,Sableux
Matam,Bissap,2008,93753,1761.0,312637.0,24.26,Argileux
Matam,Bissap,2008,93753,1761.0,312637.0,25.54,Sableux
Matam,Fonio,2009,138613,1761.0,335742.0,22.25,Argileux
Matam,Fonio,2009,138613,1761.0,335742.0,20.78,Sableux
Matam,Fonio,2009,138613,1761.0,335742.0,18.38,Argileux
Matam,Fonio,2009,138613,1761.0,335742.0,18.38,Argileux
Matam,Fonio,2009,138613,1761.0,335742.0,27.39,Argileux
Matam,Fonio,2009,138613,1761.0,335742.0,20.78,Limoneux
Matam,Fonio,2009,138613,1761.0,335742.0,27.39,Sableux
Matam,Fonio,2009,138613,1761.0,335742.0,18.84,Sableux
Matam,Fonio,2009,138613,1761.0,335742.0,26.3,Limoneux
Matam,Fonio,2009,138613,1761.0,335742.0,24.98,Argileux
Matam,Fonio,2009,138613,1761.0,335742.0,26.0,Limoneux
Matam,Mais,2009,37145,1761.0,335742.0,22.25,Sableux
Matam,Mais,2009,37145,1761.0,335742.0,20.78,Sableux
Matam,Mais,2009,37145,1761.0,335742.0,18.38,Limoneux
Matam,Mais,2009,37145,1761.0,335742.0,18.38,Limoneux
Matam,Mais,2009,37145,1761.0,335742.0,27.39,Sableux
Matam,Mais,2009,37145,1761.0,335742.0,20.78,Limoneux
Matam,Mais,2009,37145,1761.0,335742.0,27.39,Sableux
Matam,Mais,2009,37145,1761.0,335742.0,18.84,Sableux
Matam,Mais,2009,37145,1761.0,335742.0,26.3,Argileux
Matam,Mais,2009,37145,1761.0,335742.0,24.98,Argileux
Matam,Mais,2009,37145,1761.0,335742.0,26.0,Sableux
Matam,Pattate,2009,248299,1761.0,335742.0,22.25,Limoneux
Matam,Pattate,2009,248299,1761.0,335742.0,20.78,Limoneux
Matam,Pattate,2009,248299,1761.0,335742.0,18.38,Sableux
Matam,Pattate,2009,248299,1761.0,335742.0,18.38,Argileux
Matam,Pattate,2009,248299,1761.0,335742.0,27.39,Limoneux
Matam,Pattate,2009,248299,1761.0,335742.0,20.78,Argileux
Matam,Pattate,2009,248299,1761.0,335742.0,27.39,Argileux
Matam,Pattate,2009,248299,1761.0,335742.0,18.84,Argileux
Matam,Pattate,2009,248299,1761.0,335742.0,26.3,Argileux
Matam,Pattate,2009,248299,1761.0,335742.0,24.98,Limoneux
Matam,Pattate,2009,248299,1761.0,335742.0,26.0,Sableux
Matam,Rice,2009,44049,1761.0,335742.0,22.25,Sableux
Matam,Rice,2009,44049,1761.0,335742.0,20.78,Sableux
Matam,Rice,2009,44049,1761.0,335742.0,18.38,Limoneux
Matam,Rice,2009,44049,1761.0,335742.0,18.38,Limoneux
Matam,Rice,2009,44049,1761.0,335742.0,27.39,Sableux
Matam,Rice,2009,44049,1761.0,335742.0,20.78,Limoneux
Matam,Rice,2009,44049,1761.0,335742.0,27.39,Argileux
Matam,Rice,2009,44049,1761.0,335742.0,18.84,Sableux
Matam,Rice,2009,44049,1761.0,335742.0,26.3,Limoneux
Matam,Rice,2009,44049,1761.0,335742.0,24.98,Limoneux
Matam,Rice,2009,44049,1761.0,335742.0,26.0,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,22.25,Sableux
Matam,Sorgho,2009,23378,1761.0,335742.0,20.78,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,18.38,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,18.38,Sableux
Matam,Sorgho,2009,23378,1761.0,335742.0,27.39,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,20.78,Limoneux
Matam,Sorgho,2009,23378,1761.0,335742.0,27.39,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,18.84,Argileux
Matam,Sorgho,2009,23378,1761.0,335742.0,26.3,Limoneux
Matam,Sorgho,2009,23378,1761.0,335742.0,24.98,Sableux
Matam,Sorgho,2009,23378,1761.0,335742.0,26.0,Sableux
Matam,Mil,2009,26365,1761.0,335742.0,22.25,Sableux
Matam,Mil,2009,26365,1761.0,335742.0,20.78,Argileux
Matam,Mil,2009,26365,1761.0,335742.0,18.38,Sableux
Matam,Mil,2009,26365,1761.0,335742.0,18.38,Sableux
Matam,Mil,2009,26365,1761.0,335742.0,27.39,Argileux
Matam,Mil,2009,26365,1761.0,335742.0,20.78,Sableux
Matam,Mil,2009,26365,1761.0,335742.0,27.39,Argileux
Matam,Mil,2009,26365,1761.0,335742.0,18.84,Limoneux
Matam,Mil,2009,26365,1761.0,335742.0,26.3,Argileux
Matam,Mil,2009,26365,1761.0,335742.0,24.98,Limoneux
Matam,Mil,2009,26365,1761.0,335742.0,26.0,Argileux
Matam,Manioc,2009,113035,1761.0,335742.0,22.25,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,20.78,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,18.38,Limoneux
Matam,Manioc,2009,113035,1761.0,335742.0,18.38,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,27.39,Argileux
Matam,Manioc,2009,113035,1761.0,335742.0,20.78,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,27.39,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,18.84,Argileux
Matam,Manioc,2009,113035,1761.0,335742.0,26.3,Sableux
Matam,Manioc,2009,113035,1761.0,335742.0,24.98,Limoneux
Matam,Manioc,2009,113035,1761.0,335742.0,26.0,Limoneux
Matam,Arachide,2009,20802,1761.0,335742.0,22.25,Limoneux
Matam,Arachide,2009,20802,1761.0,335742.0,20.78,Sableux
Matam,Arachide,2009,20802,1761.0,335742.0,18.38,Sableux
Matam,Arachide,2009,20802,1761.0,335742.0,18.38,Sableux
Matam,Arachide,2009,20802,1761.0,335742.0,27.39,Argileux
Matam,Arachide,2009,20802,1761.0,335742.0,20.78,Argileux
Matam,Arachide,2009,20802,1761.0,335742.0,27.39,Limoneux
Matam,Arachide,2009,20802,1761.0,335742.0,18.84,Argileux
Matam,Arachide,2009,20802,1761.0,335742.0,26.3,Sableux
Matam,Arachide,2009,20802,1761.0,335742.0,24.98,Argileux
Matam,Arachide,2009,20802,1761.0,335742.0,26.0,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,22.25,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,20.78,Limoneux
Matam,Bissap,2009,94599,1761.0,335742.0,18.38,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,18.38,Limoneux
Matam,Bissap,2009,94599,1761.0,335742.0,27.39,Limoneux
Matam,Bissap,2009,94599,1761.0,335742.0,20.78,Sableux
Matam,Bissap,2009,94599,1761.0,335742.0,27.39,Sableux
Matam,Bissap,2009,94599,1761.0,335742.0,18.84,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,26.3,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,24.98,Argileux
Matam,Bissap,2009,94599,1761.0,335742.0,26.0,Sableux
Matam,Fonio,2010,139499,1761.0,342580.0,22.12,Sableux
Matam,Fonio,2010,139499,1761.0,342580.0,20.72,Argileux
Matam,Fonio,2010,139499,1761.0,342580.0,18.18,Limoneux
Matam,Fonio,2010,139499,1761.0,342580.0,18.18,Sableux
Matam,Fonio,2010,139499,1761.0,342580.0,28.18,Argileux
Matam,Fonio,2010,139499,1761.0,342580.0,20.72,Limoneux
Matam,Fonio,2010,139499,1761.0,342580.0,27.56,Argileux
Matam,Fonio,2010,139499,1761.0,342580.0,19.01,Limoneux
Matam,Fonio,2010,139499,1761.0,342580.0,26.3,Limoneux
Matam,Fonio,2010,139499,1761.0,342580.0,24.95,Limoneux
Matam,Fonio,2010,139499,1761.0,342580.0,25.78,Argileux
Matam,Mais,2010,43667,1761.0,342580.0,22.12,Sableux
Matam,Mais,2010,43667,1761.0,342580.0,20.72,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,18.18,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,18.18,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,28.18,Argileux
Matam,Mais,2010,43667,1761.0,342580.0,20.72,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,27.56,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,19.01,Argileux
Matam,Mais,2010,43667,1761.0,342580.0,26.3,Limoneux
Matam,Mais,2010,43667,1761.0,342580.0,24.95,Argileux
Matam,Mais,2010,43667,1761.0,342580.0,25.78,Sableux
Matam,Pattate,2010,258859,1761.0,342580.0,22.12,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,20.72,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,18.18,Sableux
Matam,Pattate,2010,258859,1761.0,342580.0,18.18,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,28.18,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,20.72,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,27.56,Limoneux
Matam,Pattate,2010,258859,1761.0,342580.0,19.01,Sableux
Matam,Pattate,2010,258859,1761.0,342580.0,26.3,Argileux
Matam,Pattate,2010,258859,1761.0,342580.0,24.95,Limoneux
Matam,Pattate,2010,258859,1761.0,342580.0,25.78,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,22.12,Argileux
Matam,Rice,2010,41271,1761.0,342580.0,20.72,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,18.18,Limoneux
Matam,Rice,2010,41271,1761.0,342580.0,18.18,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,28.18,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,20.72,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,27.56,Argileux
Matam,Rice,2010,41271,1761.0,342580.0,19.01,Sableux
Matam,Rice,2010,41271,1761.0,342580.0,26.3,Argileux
Matam,Rice,2010,41271,1761.0,342580.0,24.95,Argileux
Matam,Rice,2010,41271,1761.0,342580.0,25.78,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,22.12,Sableux
Matam,Sorgho,2010,23172,1761.0,342580.0,20.72,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,18.18,Limoneux
Matam,Sorgho,2010,23172,1761.0,342580.0,18.18,Limoneux
Matam,Sorgho,2010,23172,1761.0,342580.0,28.18,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,20.72,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,27.56,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,19.01,Sableux
Matam,Sorgho,2010,23172,1761.0,342580.0,26.3,Sableux
Matam,Sorgho,2010,23172,1761.0,342580.0,24.95,Argileux
Matam,Sorgho,2010,23172,1761.0,342580.0,25.78,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,22.12,Limoneux
Matam,Mil,2010,29475,1761.0,342580.0,20.72,Limoneux
Matam,Mil,2010,29475,1761.0,342580.0,18.18,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,18.18,Argileux
Matam,Mil,2010,29475,1761.0,342580.0,28.18,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,20.72,Limoneux
Matam,Mil,2010,29475,1761.0,342580.0,27.56,Limoneux
Matam,Mil,2010,29475,1761.0,342580.0,19.01,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,26.3,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,24.95,Sableux
Matam,Mil,2010,29475,1761.0,342580.0,25.78,Argileux
Matam,Manioc,2010,118459,1761.0,342580.0,22.12,Limoneux
Matam,Manioc,2010,118459,1761.0,342580.0,20.72,Argileux
Matam,Manioc,2010,118459,1761.0,342580.0,18.18,Limoneux
Matam,Manioc,2010,118459,1761.0,342580.0,18.18,Limoneux
Matam,Manioc,2010,118459,1761.0,342580.0,28.18,Limoneux
Matam,Manioc,2010,118459,1761.0,342580.0,20.72,Argileux
Matam,Manioc,2010,118459,1761.0,342580.0,27.56,Limoneux
Matam,Manioc,2010,118459,1761.0,342580.0,19.01,Sableux
Matam,Manioc,2010,118459,1761.0,342580.0,26.3,Argileux
Matam,Manioc,2010,118459,1761.0,342580.0,24.95,Sableux
Matam,Manioc,2010,118459,1761.0,342580.0,25.78,Sableux
Matam,Arachide,2010,28288,1761.0,342580.0,22.12,Argileux
Matam,Arachide,2010,28288,1761.0,342580.0,20.72,Sableux
Matam,Arachide,2010,28288,1761.0,342580.0,18.18,Limoneux
Matam,Arachide,2010,28288,1761.0,342580.0,18.18,Limoneux
Matam,Arachide,2010,28288,1761.0,342580.0,28.18,Limoneux
Matam,Arachide,2010,28288,1761.0,342580.0,20.72,Argileux
Matam,Arachide,2010,28288,1761.0,342580.0,27.56,Limoneux
Matam,Arachide,2010,28288,1761.0,342580.0,19.01,Sableux
Matam,Arachide,2010,28288,1761.0,342580.0,26.3,Argileux
Matam,Arachide,2010,28288,1761.0,342580.0,24.95,Limoneux
Matam,Arachide,2010,28288,1761.0,342580.0,25.78,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,22.12,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,20.72,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,18.18,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,18.18,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,28.18,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,20.72,Sableux
Matam,Bissap,2010,95332,1761.0,342580.0,27.56,Argileux
Matam,Bissap,2010,95332,1761.0,342580.0,19.01,Limoneux
Matam,Bissap,2010,95332,1761.0,342580.0,26.3,Limoneux
Matam,Bissap,2010,95332,1761.0,342580.0,24.95,Sableux
Matam,Bissap,2010,95332,1761.0,342580.0,25.78,Limoneux
Matam,Fonio,2011,146230,1761.0,345026.0,21.74,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,20.33,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,18.01,Sableux
Matam,Fonio,2011,146230,1761.0,345026.0,18.01,Sableux
Matam,Fonio,2011,146230,1761.0,345026.0,27.36,Sableux
Matam,Fonio,2011,146230,1761.0,345026.0,20.33,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,27.29,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,18.82,Limoneux
Matam,Fonio,2011,146230,1761.0,345026.0,25.89,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,24.32,Argileux
Matam,Fonio,2011,146230,1761.0,345026.0,25.28,Argileux
Matam,Mais,2011,42107,1761.0,345026.0,21.74,Sableux
Matam,Mais,2011,42107,1761.0,345026.0,20.33,Argileux
Matam,Mais,2011,42107,1761.0,345026.0,18.01,Limoneux
Matam,Mais,2011,42107,1761.0,345026.0,18.01,Argileux
Matam,Mais,2011,42107,1761.0,345026.0,27.36,Argileux
Matam,Mais,2011,42107,1761.0,345026.0,20.33,Limoneux
Matam,Mais,2011,42107,1761.0,345026.0,27.29,Limoneux
Matam,Mais,2011,42107,1761.0,345026.0,18.82,Sableux
Matam,Mais,2011,42107,1761.0,345026.0,25.89,Sableux
Matam,Mais,2011,42107,1761.0,345026.0,24.32,Argileux
Matam,Mais,2011,42107,1761.0,345026.0,25.28,Argileux
Matam,Pattate,2011,262528,1761.0,345026.0,21.74,Limoneux
Matam,Pattate,2011,262528,1761.0,345026.0,20.33,Limoneux
Matam,Pattate,2011,262528,1761.0,345026.0,18.01,Sableux
Matam,Pattate,2011,262528,1761.0,345026.0,18.01,Limoneux
Matam,Pattate,2011,262528,1761.0,345026.0,27.36,Limoneux
Matam,Pattate,2011,262528,1761.0,345026.0,20.33,Sableux
Matam,Pattate,2011,262528,1761.0,345026.0,27.29,Limoneux
Matam,Pattate,2011,262528,1761.0,345026.0,18.82,Argileux
Matam,Pattate,2011,262528,1761.0,345026.0,25.89,Argileux
Matam,Pattate,2011,262528,1761.0,345026.0,24.32,Argileux
Matam,Pattate,2011,262528,1761.0,345026.0,25.28,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,21.74,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,20.33,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,18.01,Argileux
Matam,Rice,2011,48956,1761.0,345026.0,18.01,Argileux
Matam,Rice,2011,48956,1761.0,345026.0,27.36,Argileux
Matam,Rice,2011,48956,1761.0,345026.0,20.33,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,27.29,Sableux
Matam,Rice,2011,48956,1761.0,345026.0,18.82,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,25.89,Argileux
Matam,Rice,2011,48956,1761.0,345026.0,24.32,Limoneux
Matam,Rice,2011,48956,1761.0,345026.0,25.28,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,21.74,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,20.33,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,18.01,Argileux
Matam,Sorgho,2011,25497,1761.0,345026.0,18.01,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,27.36,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,20.33,Argileux
Matam,Sorgho,2011,25497,1761.0,345026.0,27.29,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,18.82,Limoneux
Matam,Sorgho,2011,25497,1761.0,345026.0,25.89,Sableux
Matam,Sorgho,2011,25497,1761.0,345026.0,24.32,Sableux
Matam,Sorgho,2011,25497,1761.0,345026.0,25.28,Argileux
Matam,Mil,2011,31214,1761.0,345026.0,21.74,Limoneux
Matam,Mil,2011,31214,1761.0,345026.0,20.33,Limoneux
Matam,Mil,2011,31214,1761.0,345026.0,18.01,Argileux
Matam,Mil,2011,31214,1761.0,345026.0,18.01,Argileux
Matam,Mil,2011,31214,1761.0,345026.0,27.36,Limoneux
Matam,Mil,2011,31214,1761.0,345026.0,20.33,Sableux
Matam,Mil,2011,31214,1761.0,345026.0,27.29,Sableux
Matam,Mil,2011,31214,1761.0,345026.0,18.82,Argileux
Matam,Mil,2011,31214,1761.0,345026.0,25.89,Argileux
Matam,Mil,2011,31214,1761.0,345026.0,24.32,Limoneux
Matam,Mil,2011,31214,1761.0,345026.0,25.28,Argileux
Matam,Manioc,2011,124266,1761.0,345026.0,21.74,Argileux
